modality,pair,target,subject,method,p_sq,pg,g_sq,nrmse_raw,nrmse_subject_rel,nrmse_scale_oracle,nrmse_affine_oracle,scale_a,scale_subject_rel
T2FLAIR,1.5T_to_7T,7T,0009,prod_cc,876120.657805242,591462.7033469029,421776.31009726715,0.5221,0.627,0.23089,0.23019,0.6751,1.0796
T2FLAIR,3T_to_0.1T,0.1T,0006,prod_cc,5196475.046511093,3358482.4462007345,2259008.3832891113,0.57177,1.01397,0.19784,0.19781,0.6463,1.302
T2FLAIR,3T_to_0.1T,0.1T,0007,prod_cc,5779042.194360202,3796531.239440499,2660831.9270433867,0.56414,1.05883,0.2503,0.2503,0.6569,1.3551
T2FLAIR,3T_to_0.1T,0.1T,0009,prod_cc,4459376.347964693,3948600.6006386257,3579186.2731723343,0.19873,0.46177,0.15215,0.15212,0.8855,1.2761
T2FLAIR,3T_to_1.5T,1.5T,0006,prod_cc,4575505.652955194,4072103.476725384,3704485.241900683,0.19145,0.48101,0.14732,0.14727,0.89,1.302
T2FLAIR,3T_to_1.5T,1.5T,0007,prod_cc,5168245.052528489,3491380.960379897,2403060.007326249,0.49489,1.00576,0.13604,0.136,0.6755,1.3551
T2FLAIR,3T_to_1.5T,1.5T,0009,prod_cc,3991004.7282274594,3765476.080259048,3614964.803524517,0.14406,0.37327,0.13125,0.13122,0.9435,1.2761
T2FLAIR,3T_to_5T,5T,0006,prod_cc,3132525.8829574143,2644984.7949810466,2299005.2186109903,0.24814,0.56029,0.16903,0.16897,0.8444,1.302
T2FLAIR,3T_to_5T,5T,0007,prod_cc,3481790.248033198,3417502.5736169186,3437860.7689578496,0.15691,0.40691,0.15581,0.1558,0.9815,1.3551
T2FLAIR,3T_to_5T,5T,0009,prod_cc,2750520.5267298287,2755087.4466921287,2814392.0717861857,0.13946,0.30501,0.13945,0.13944,1.0017,1.2761
T2FLAIR,3T_to_7T,7T,0006,prod_cc,1247743.9576722784,913182.346020929,717328.423282181,0.43974,0.79605,0.26136,0.26099,0.7319,1.302
T2FLAIR,3T_to_7T,7T,0007,prod_cc,1452542.2299614255,722791.5799606388,382671.7109971353,1.00905,1.68845,0.2452,0.24497,0.4976,1.3551
T2FLAIR,3T_to_7T,7T,0009,prod_cc,1110373.2649762467,666859.6376775666,421776.31009726715,0.6859,1.11877,0.22461,0.22429,0.6006,1.2761
T2FLAIR,5T_to_0.1T,0.1T,0006,prod_cc,3689828.438471871,2801321.523310952,2259008.3832891113,0.39147,0.38893,0.24195,0.24152,0.7592,0.9975
T2FLAIR,5T_to_0.1T,0.1T,0007,prod_cc,4826568.480112461,3450577.0405595,2660831.9270433867,0.46939,0.62391,0.27,0.26994,0.7149,1.1325
T2FLAIR,5T_to_0.1T,0.1T,0009,prod_cc,3925556.194545499,3685341.3509056205,3579186.2731723343,0.19353,0.27986,0.18262,0.1825,0.9388,1.1413
T2FLAIR,5T_to_1.5T,1.5T,0006,prod_cc,3011734.8727521645,3280119.4646290173,3704485.241900683,0.2052,0.20611,0.18881,0.18873,1.0891,0.9975
T2FLAIR,5T_to_1.5T,1.5T,0007,prod_cc,3989080.3443630994,3063463.201195509,2403060.007326249,0.33221,0.49155,0.14487,0.14486,0.768,1.1325
T2FLAIR,5T_to_1.5T,1.5T,0009,prod_cc,3335785.3381308764,3431102.142264989,3614964.803524517,0.15651,0.18833,0.15408,0.15408,1.0286,1.1413
T2FLAIR,5T_to_3T,3T,0006,prod_cc,1527411.0708943491,2160540.457627902,3201802.1028532293,0.35703,0.35844,0.21332,0.21274,1.4145,0.9975
T2FLAIR,5T_to_3T,3T,0007,prod_cc,2096986.8427423798,2860603.6256033084,4039395.2516535604,0.3206,0.24858,0.18423,0.18383,1.3641,1.1325
T2FLAIR,5T_to_3T,3T,0009,prod_cc,1851528.6422071455,2292600.8312257915,2922789.7148233815,0.25437,0.18629,0.16957,0.16946,1.2382,1.1413
T2FLAIR,5T_to_7T,7T,0006,prod_cc,700361.429679105,694307.0223439205,717328.423282181,0.20133,0.20124,0.20115,0.20098,0.9914,0.9975
