arm,modality,field,subject,nrmse_norm,ssim_norm,psnr_norm,nrmse_norm_fg,fg_fraction,fg_std,nrmse_slab,ssim_slab,nrmse_full,ssim_full,seconds
prod_mode_fp32,T2W,3T,0006,0.08761815683412019,0.9031956962490784,27.877567626705133,0.4858283755189285,0.1776301066080729,0.36619532108306885,0.20047376266733477,0.8648184952435531,0.1969460987671159,0.9158343875050302,21.42093563079834
prod_mode_fp32,T2W,5T,0006,0.08130396248568592,0.9102372204344693,28.538938579627,0.46139408015627975,0.1787329779730903,0.3823048770427704,0.18814606941267348,0.8819484891697583,0.18543419836902514,0.9286576779487693,21.39747929573059
prod_mode_fp32,T2W,7T,0006,0.06387312373608994,0.9354831991151554,30.57300844488497,0.3067995976949949,0.17713516477554564,0.4491824507713318,0.15637133787097487,0.8932816806239431,0.16809420345466844,0.9438240337322312,21.39844036102295
prod_mode_fp32,T2FLAIR,0.1T,0006,0.036662528460860995,0.9590160472281213,35.49362938925772,0.22256323752818957,0.17963421533978174,0.28248804807662964,0.04631626200386411,0.9375397420822666,0.059363849652058,0.9640315192328167,21.388318061828613
prod_mode_fp32,T2FLAIR,1.5T,0006,0.05380901361316804,0.9388203562206446,31.78707584581229,0.1664981357149199,0.17900799948071677,0.41166436672210693,0.07095160255148623,0.8899264515904277,0.07509227297167542,0.9324273812051661,21.391254901885986
prod_mode_fp32,T2FLAIR,3T,0006,0.058591130455877376,0.9431224689589804,30.84406815761779,0.15133327062961072,0.1779083978562128,0.40442827343940735,0.13986287499652086,0.8338846364026566,0.13515035479174925,0.9049011806920104,21.325307846069336
prod_mode_fp32,T2FLAIR,5T,0006,0.06084377759428506,0.930795645470426,30.85300578733753,0.2211799590149611,0.17870694115048363,0.3661245107650757,0.0811611468776393,0.8848452045472225,0.08687389137615743,0.9338036316535288,21.390732765197754
prod_mode_fp32,T2FLAIR,7T,0006,0.05602578543516823,0.9333176987334958,31.76773641713851,0.31976893566012937,0.17735811263795884,0.3460041880607605,0.10026237821376008,0.9332483790619786,0.10238231922746979,0.956704115273098,21.396984577178955
prod_margin32,T1W,0.1T,0006,0.02862302100080651,0.9802034703313561,37.33450411965468,0.09127493297033247,0.1804959736173115,0.4781823456287384,0.05141487981722247,0.9578835361681879,0.055554285961910706,0.9730083256840651,25.784071445465088
prod_margin32,T1W,1.5T,0006,0.05798522083586375,0.957905966002474,31.018629499007183,0.1583457427842281,0.17920079306950645,0.4709251821041107,0.09454434926851309,0.9008721315812745,0.10002909361451012,0.9475387779747506,25.651236534118652
prod_margin32,T1W,3T,0006,0.06736807428658308,0.9427014482684022,29.76976162685293,0.19443876074268512,0.17904190790085567,0.4584045708179474,0.1351778581217775,0.8414466539078742,0.13741811727697534,0.9057831244018831,25.638935804367065
prod_margin32,T1W,5T,0006,0.07297219787009371,0.9162173401368952,29.499858432945558,0.46739765495049046,0.17718978155226933,0.33000269532203674,0.11962768930551021,0.907971997432485,0.1355208117648203,0.9484640515881892,25.680166959762573
prod_margin32,T1W,7T,0006,0.07890624786227483,0.9429427981532731,28.511113351447847,0.25912612187118406,0.17755902002728174,0.6194809675216675,0.14705969562952917,0.8972746762419047,0.15663658004315867,0.9481784656270758,25.728241205215454
prod_margin32,T2W,0.1T,0006,0.0345764366035403,0.9657841180233258,35.75536573920135,0.11592944681458463,0.1875634571862599,0.37664446234703064,0.053238618027544836,0.9290640763724287,0.051802702331035046,0.9660384952914375,25.739314794540405
prod_margin32,T2W,1.5T,0006,0.054599699206188734,0.9620721127454344,32.01951037827141,0.3299122336077991,0.1791196550641741,0.34290263056755066,0.12311978784174614,0.9237386479915296,0.1276543744944515,0.9542075937199412,25.779943466186523
prod_margin32,T2W,3T,0006,0.08712658239760887,0.9040936039527245,27.92643630894668,0.48308889204988004,0.1776301066080729,0.36619532108306885,0.19970300359084855,0.8653857003009185,0.1961234888242386,0.9162399483217328,25.74441623687744
prod_margin32,T2W,5T,0006,0.08081398280106437,0.9108150051198811,28.59144260583915,0.458593826448524,0.1787329779730903,0.3823048770427704,0.18746052641713642,0.882429575209943,0.1849313290846521,0.9288737754072712,25.830690145492554
prod_margin32,T2W,7T,0006,0.06342929754527414,0.9358214340764284,30.633573529074237,0.30465326890685696,0.17713516477554564,0.4491824507713318,0.1559984853805822,0.8940671786001385,0.167846114059815,0.9440853918747797,25.784566402435303
prod_margin32,T2FLAIR,0.1T,0006,0.03657629723420203,0.9592061981620428,35.51408289208418,0.22203216577196647,0.17963421533978174,0.28248804807662964,0.04661603631045202,0.9377437028532222,0.05935612415149598,0.9641633773615749,25.74605441093445
prod_margin32,T2FLAIR,1.5T,0006,0.05386615909966329,0.9383606567218576,31.77785627507633,0.1663349827338002,0.17900799948071677,0.41166436672210693,0.07120505820677778,0.8896882693648883,0.0751013401605051,0.9323059346517518,25.820570945739746
prod_margin32,T2FLAIR,3T,0006,0.059034165329576414,0.9423385044541059,30.778637160136014,0.15049862973014597,0.1779083978562128,0.40442827343940735,0.14020572036301607,0.8345729271615792,0.13545444331715323,0.9052502425351648,25.92318296432495
prod_margin32,T2FLAIR,5T,0006,0.06067235558061981,0.9307738888259088,30.877512058907882,0.2204791360157001,0.17870694115048363,0.3661245107650757,0.08112356016006875,0.8848368903425815,0.08657518944331134,0.93381654596181,25.946141958236694
prod_margin32,T2FLAIR,7T,0006,0.055388312699067015,0.9341353639196648,31.86713278347466,0.3160847277582283,0.17735811263795884,0.3460041880607605,0.09966629683125212,0.9338835676268068,0.10160212128813031,0.9571233622906464,25.76467275619507
prod_sw,T1W,0.1T,0006,0.03010890037497451,0.9797195323679836,36.89491561038028,0.09662148724155774,0.1804959736173115,0.4781823456287384,0.05443774844312689,0.9572941622210295,0.05805072445631355,0.9730562546075308,31.26252269744873
prod_sw,T1W,1.5T,0006,0.05921931300840063,0.9568715586338957,30.835708510764434,0.16306634582802645,0.17920079306950645,0.4709251821041107,0.09766001599623311,0.8999674292974037,0.10373576088558956,0.9473545911981085,31.200014114379883
prod_sw,T1W,3T,0006,0.06776179434914963,0.942156092169368,29.71914633767104,0.19593982698829657,0.17904190790085567,0.4584045708179474,0.13804850588759335,0.8413165002796126,0.14081633668478552,0.9063361971490993,31.146769285202026
prod_sw,T1W,5T,0006,0.07224183379650036,0.9149433441883537,29.587231741977448,0.462127613371824,0.17718978155226933,0.33000269532203674,0.11994325924158397,0.9079681139122865,0.1359928120987058,0.9483982489157855,31.216911792755127
prod_sw,T1W,7T,0006,0.0789479958757824,0.9421184303426642,28.506519003677585,0.2587456255661732,0.17755902002728174,0.6194809675216675,0.15098158256284658,0.8975364981480242,0.1616423766244817,0.9481263774356954,31.17961072921753
prod_sw,T2W,0.1T,0006,0.03640945895010141,0.9648879168288864,35.306685903088834,0.12167367792185195,0.1875634571862599,0.37664446234703064,0.056657709774753595,0.9276872629303813,0.054720163878893946,0.9659131679236913,31.29610562324524
prod_sw,T2W,1.5T,0006,0.054637557339391386,0.9614108641584157,32.01348987591714,0.32904927029973446,0.1791196550641741,0.34290263056755066,0.12753604913984098,0.9209791584591441,0.12920852953230105,0.9532647947695575,31.275482654571533
prod_sw,T2W,3T,0006,0.0855201170141926,0.9043798076997014,28.088084157466344,0.47276183377422965,0.1776301066080729,0.36619532108306885,0.2006739455998879,0.866764390958764,0.19575532117480998,0.9170754480647131,31.241538524627686
prod_sw,T2W,5T,0006,0.07992746894964384,0.9106973579951504,28.687251614223108,0.4525294700931506,0.1787329779730903,0.3823048770427704,0.19089669206757184,0.8822065191502337,0.18700169443623896,0.9290235448465413,31.267122745513916
