arm,modality,field,subject,nrmse_norm,ssim_norm,psnr_norm,nrmse_norm_fg,fg_fraction,fg_std,nrmse_slab,ssim_slab,nrmse_full,ssim_full,seconds
prod_hi125,T2W,7T,0006,0.05849330836379727,0.9346029356332393,31.36705806186301,0.3116282879922277,0.17578330872550843,0.39558327198028564,0.12803956459029034,0.8986663262922612,0.1375534693849623,0.9470723146895753,49.77731800079346
prod_hi125,T2FLAIR,0.1T,0006,0.030455716088821066,0.9594309774382824,37.15515578046323,0.26117262859223617,0.17945050436352927,0.2249700427055359,0.0468678509490223,0.9370150542422536,0.0607904496152836,0.9637264276258728,49.82168960571289
prod_hi125,T2FLAIR,1.5T,0006,0.04550831558320167,0.9430279964856018,33.536739392638935,0.22626298005216916,0.17854866148933532,0.3303111493587494,0.068442889118145,0.8947263382878525,0.07355404028048607,0.934769858657404,49.57917761802673
prod_hi125,T2FLAIR,3T,0006,0.0642809435398049,0.9319842114429013,30.326369105167007,0.22002465967129428,0.17752789694165427,0.38937345147132874,0.08725207323765016,0.8749073734769424,0.09097543326478205,0.9241413980990174,49.89948225021362
prod_hi125,T2FLAIR,5T,0006,0.05002179568984799,0.9354119782881505,32.77719276880581,0.3089090412436599,0.17830403645833334,0.2911476194858551,0.08068432963570907,0.8864878070846982,0.08596954088206803,0.9351744042431892,49.546624183654785
prod_hi125,T2FLAIR,7T,0006,0.046298135583794614,0.935182046012289,33.47915562502665,0.3472717213813418,0.17689138745504712,0.28118905425071716,0.09703771141395981,0.9335976326580036,0.10013016665271547,0.9572350647499979,49.70564842224121
prod_hi150,T1W,0.1T,0006,0.021096553102307854,0.9808277832423535,40.29675990395604,0.13822219222523643,0.17895314050099206,0.32490625977516174,0.03837946640467748,0.9733246788890771,0.04242401440956394,0.9819360957078164,49.6801073551178
prod_hi150,T1W,1.5T,0006,0.043101357485090586,0.9516511784450651,34.05127654624717,0.24582139758823565,0.178268311515687,0.34263625741004944,0.07259648407877418,0.9197128675356062,0.07537270650454406,0.9575993965765588,49.65869903564453
prod_hi150,T1W,3T,0006,0.052323041622149305,0.9364030219201483,32.3504145910852,0.28220370278238527,0.17827981615823413,0.36881428956985474,0.08419313546377684,0.8805939633065509,0.08990752516609861,0.9269934719227719,49.87649202346802
prod_hi150,T1W,5T,0006,0.051003779005084175,0.9390102190910534,32.597805167918565,0.313688303301879,0.1762512449234251,0.21680988371372223,0.12509074326118613,0.9116879329084743,0.1402989268444565,0.9502348578694363,49.81853795051575
prod_hi150,T1W,7T,0006,0.059850954910002425,0.9432035041997653,31.12118605785202,0.2806938618062821,0.17551821754092262,0.4615507125854492,0.12314922645888894,0.9126710670429298,0.12633627569689088,0.9565239473254704,49.786394119262695
prod_hi150,T2W,0.1T,0006,0.024635561482395846,0.9647129320635229,39.0275253593032,0.20925105641340738,0.18609231615823413,0.24345628917217255,0.0468347860796586,0.9377236675219092,0.04891432055402711,0.9687702192265292,50.03228831291199
