modality,pair,target,subject,method,p_sq,pg,g_sq,nrmse_raw,nrmse_subject_rel,nrmse_scale_oracle,nrmse_affine_oracle,scale_a,scale_subject_rel
T2W,7T_to_3T,3T,0007,INR,1471507.1001639038,1223742.5340314421,1205000.389970746,0.43596,0.39801,0.39426,0.39286,0.8316,0.881
T2W,7T_to_3T,3T,0009,Vectorise,1381619.6922806844,1160200.7163082846,1037442.3052186009,0.30838,0.28934,0.24677,0.24677,0.8397,0.9706
T2W,7T_to_3T,3T,0009,UNet,1172064.8330620558,1053070.3468348696,1037442.3052186009,0.31565,0.30639,0.29663,0.2963,0.8985,0.9706
T2W,7T_to_3T,3T,0009,INR,1532452.4477171274,1189868.2584362612,1037442.3052186009,0.42813,0.40642,0.33087,0.33087,0.7764,0.9706
T2W,7T_to_5T,5T,0006,Vectorise,1370561.4884585487,1216968.1787628517,1191192.352619564,0.32757,0.4999,0.30472,0.30448,0.8879,1.2574
T2W,7T_to_5T,5T,0006,UNet,1271053.1579641174,1160985.5433184472,1191192.352619564,0.34316,0.48581,0.3313,0.33042,0.9134,1.2574
T2W,7T_to_5T,5T,0006,INR,817292.8656488253,908558.6148941017,1191192.352619564,0.40081,0.40825,0.39,0.38921,1.1117,1.2574
T2W,7T_to_5T,5T,0007,Vectorise,871177.6057629986,927897.6812614973,1077761.0679211018,0.29398,0.33228,0.28809,0.28765,1.0651,0.881
T2W,7T_to_5T,5T,0007,UNet,773032.5221984716,863623.4306572584,1077761.0679211018,0.33857,0.38054,0.3237,0.32211,1.1172,0.881
T2W,7T_to_5T,5T,0007,INR,981460.1040516929,956716.6153537567,1077761.0679211018,0.36779,0.37777,0.367,0.36613,0.9748,0.881
T2W,7T_to_5T,5T,0009,Vectorise,1028665.1165118024,853259.2611294921,752323.4874621978,0.31462,0.29407,0.24337,0.24337,0.8295,0.9706
T2W,7T_to_5T,5T,0009,UNet,947324.6961986715,813486.1955977106,752323.4874621978,0.31081,0.29537,0.26733,0.26723,0.8587,0.9706
T2W,7T_to_5T,5T,0009,INR,1002196.7307860359,815323.8918631636,752323.4874621978,0.40577,0.38887,0.344,0.34396,0.8135,0.9706
T2FLAIR,0.1T_to_1.5T,1.5T,0006,Vectorise,1844322.3966660635,2574825.0693051256,3704485.241900683,0.32825,0.46704,0.17218,0.17209,1.3961,0.7808
T2FLAIR,0.1T_to_1.5T,1.5T,0006,UNet,1918546.3259129594,2627114.975841445,3704485.241900683,0.31552,0.4564,0.17004,0.16996,1.3693,0.7808
T2FLAIR,0.1T_to_1.5T,1.5T,0006,INR,3129989.219047066,3345000.592202167,3704485.241900683,0.19748,0.32411,0.18712,0.18708,1.0687,0.7808
T2FLAIR,0.1T_to_1.5T,1.5T,0007,Vectorise,2170932.3502487405,2207370.4271918223,2403060.007326249,0.25743,0.30338,0.25694,0.25542,1.0168,0.8471
T2FLAIR,0.1T_to_1.5T,1.5T,0007,UNet,2265447.572147126,2256916.864952795,2403060.007326249,0.2537,0.29211,0.25368,0.25222,0.9962,0.8471
T2FLAIR,0.1T_to_1.5T,1.5T,0007,INR,3121704.050382879,2660169.9672372206,2403060.007326249,0.29166,0.23813,0.23806,0.23725,0.8522,0.8471
T2FLAIR,0.1T_to_1.5T,1.5T,0009,Vectorise,2926423.1346443263,3224244.084430523,3614964.803524517,0.16031,0.15159,0.13158,0.13154,1.1018,1.0181
T2FLAIR,0.1T_to_1.5T,1.5T,0009,UNet,3048122.6087152623,3293849.288715115,3614964.803524517,0.14441,0.13663,0.124,0.12398,1.0806,1.0181
T2FLAIR,0.1T_to_1.5T,1.5T,0009,INR,2920396.038630469,3210066.5345021803,3614964.803524517,0.17854,0.17099,0.15468,0.15467,1.0992,1.0181
T2FLAIR,0.1T_to_3T,3T,0006,Vectorise,1090690.1086233794,1835294.5114747153,3201802.1028532293,0.44072,0.55908,0.18834,0.18826,1.6827,0.7808
T2FLAIR,0.1T_to_3T,3T,0006,UNet,1180007.9881384824,1910388.8884071377,3201802.1028532293,0.4186,0.54125,0.18447,0.18441,1.619,0.7808
T2FLAIR,0.1T_to_3T,3T,0006,INR,1881072.6664806104,2395311.6254972937,3201802.1028532293,0.30212,0.4358,0.21765,0.21756,1.2734,0.7808
T2FLAIR,0.1T_to_3T,3T,0007,Vectorise,1277923.1251982797,2194823.823133843,4039395.2516535604,0.47922,0.55361,0.25844,0.2571,1.7175,0.8471
T2FLAIR,0.1T_to_3T,3T,0007,UNet,1392320.102874866,2296180.2619702704,4039395.2516535604,0.45584,0.53319,0.25006,0.24889,1.6492,0.8471
T2FLAIR,0.1T_to_3T,3T,0007,INR,1900915.992498708,2688982.179152357,4039395.2516535604,0.37312,0.45815,0.24153,0.24099,1.4146,0.8471
T2FLAIR,0.1T_to_3T,3T,0009,Vectorise,1714370.8547196672,2210800.9182385905,2922789.7148233815,0.27157,0.26036,0.15674,0.15666,1.2896,1.0181
T2FLAIR,0.1T_to_3T,3T,0009,UNet,1870705.076584578,2315148.2190485047,2922789.7148233815,0.2363,0.2248,0.14039,0.14038,1.2376,1.0181
T2FLAIR,0.1T_to_3T,3T,0009,INR,1781387.8633623046,2241941.278273064,2922789.7148233815,0.27454,0.26431,0.1861,0.18605,1.2585,1.0181
T2FLAIR,0.1T_to_5T,5T,0006,Vectorise,1234794.246315542,1656086.6982727575,2299005.2186109903,0.31048,0.45006,0.18406,0.18387,1.3412,0.7808
T2FLAIR,0.1T_to_5T,5T,0006,UNet,1387391.0291692528,1757534.8200626161,2299005.2186109903,0.27299,0.41727,0.17767,0.17753,1.2668,0.7808
T2FLAIR,0.1T_to_5T,5T,0006,INR,1942066.9546325312,2057267.57260789,2299005.2186109903,0.23461,0.34293,0.22818,0.22771,1.0593,0.7808
T2FLAIR,0.1T_to_5T,5T,0007,Vectorise,1438158.2481966296,2146587.2636442147,3437860.7689578496,0.41175,0.49229,0.26082,0.25915,1.4926,0.8471
T2FLAIR,0.1T_to_5T,5T,0007,UNet,1637809.5045498607,2299823.049492353,3437860.7689578496,0.37211,0.45663,0.24623,0.24489,1.4042,0.8471
T2FLAIR,0.1T_to_5T,5T,0007,INR,2149748.438553575,2635926.886472523,3437860.7689578496,0.30306,0.38695,0.24467,0.244,1.2262,0.8471
T2FLAIR,0.1T_to_5T,5T,0009,Vectorise,1898250.7552521604,2280084.9896871806,2814392.0717861857,0.23276,0.22244,0.16397,0.16378,1.2012,1.0181
T2FLAIR,0.1T_to_5T,5T,0009,UNet,2203430.9765805854,2466938.9366462957,2814392.0717861857,0.17271,0.16337,0.13649,0.13647,1.1196,1.0181
T2FLAIR,0.1T_to_5T,5T,0009,INR,2059059.5532892605,2366422.3775899434,2814392.0717861857,0.22352,0.21504,0.18346,0.18333,1.1493,1.0181
T2FLAIR,0.1T_to_7T,7T,0006,Vectorise,593117.3081540202,626399.5783088077,717328.423282181,0.28348,0.37475,0.27885,0.27863,1.0561,0.7808
T2FLAIR,0.1T_to_7T,7T,0006,UNet,693113.0260502098,676146.5161394535,717328.423282181,0.28471,0.34224,0.2837,0.2835,0.9755,0.7808
T2FLAIR,0.1T_to_7T,7T,0006,INR,681565.9442698064,654388.780602477,717328.423282181,0.35444,0.39329,0.3523,0.35096,0.9601,0.7808
T2FLAIR,0.1T_to_7T,7T,0007,Vectorise,686128.0963417015,482553.27993686753,382671.7109971353,0.52055,0.38754,0.33635,0.33466,0.7033,0.8471
T2FLAIR,0.1T_to_7T,7T,0007,UNet,818193.4568063417,526370.4769193941,382671.7109971353,0.62216,0.45148,0.33924,0.33781,0.6433,0.8471
T2FLAIR,0.1T_to_7T,7T,0007,INR,1022349.2601797386,582827.0553465042,382671.7109971353,0.7909,0.58025,0.36295,0.36183,0.5701,0.8471
T2FLAIR,0.1T_to_7T,7T,0009,Vectorise,885847.9640616404,598019.0858680251,421776.31009726715,0.51436,0.5385,0.20696,0.20672,0.6751,1.0181
T2FLAIR,0.1T_to_7T,7T,0009,UNet,1099806.714838875,668366.9363655227,421776.31009726715,0.66201,0.69007,0.19232,0.19229,0.6077,1.0181
T2FLAIR,0.1T_to_7T,7T,0009,INR,945368.8141181747,610448.9552356168,421776.31009726715,0.58885,0.6134,0.25578,0.25536,0.6457,1.0181
T2FLAIR,1.5T_to_0.1T,0.1T,0006,Vectorise,4253393.055740617,3058811.317157033,2259008.3832891113,0.41804,0.48457,0.16199,0.16179,0.7191,1.052
T2FLAIR,1.5T_to_0.1T,0.1T,0006,UNet,4162461.721591697,3024953.532550695,2259008.3832891113,0.40556,0.47096,0.16393,0.16372,0.7267,1.052
T2FLAIR,1.5T_to_0.1T,0.1T,0006,INR,3757109.781061508,2868165.962486683,2259008.3832891113,0.35193,0.4114,0.17535,0.17532,0.7634,1.052
T2FLAIR,1.5T_to_0.1T,0.1T,0007,Vectorise,2854262.5303385253,2673622.8412749497,2660831.9270433867,0.25116,0.27798,0.24246,0.2424,0.9367,0.8054
T2FLAIR,1.5T_to_0.1T,0.1T,0007,UNet,2719327.470579163,2607734.8015093915,2660831.9270433867,0.24879,0.29028,0.2453,0.24524,0.959,0.8054
T2FLAIR,1.5T_to_0.1T,0.1T,0007,INR,4164197.985187986,3231864.8603992257,2660831.9270433867,0.36849,0.24224,0.23945,0.23943,0.7761,0.8054
T2FLAIR,1.5T_to_0.1T,0.1T,0009,Vectorise,4111525.3652813346,3810775.049386601,3579186.2731723343,0.13901,0.19992,0.11479,0.11474,0.9269,1.0796
T2FLAIR,1.5T_to_0.1T,0.1T,0009,UNet,4053607.150668519,3783978.904224515,3579186.2731723343,0.13459,0.19306,0.11447,0.11439,0.9335,1.0796
T2FLAIR,1.5T_to_0.1T,0.1T,0009,INR,3487893.848111431,3499855.464976268,3579186.2731723343,0.1372,0.1564,0.13715,0.13715,1.0034,1.0796
T2FLAIR,1.5T_to_3T,3T,0006,Vectorise,2171578.949295616,2618339.5451330286,3201802.1028532293,0.20663,0.17327,0.11827,0.11827,1.2057,1.052
T2FLAIR,1.5T_to_3T,3T,0006,UNet,2226393.163294819,2651106.9494794407,3201802.1028532293,0.19836,0.16564,0.1185,0.1185,1.1908,1.052
T2FLAIR,1.5T_to_3T,3T,0006,INR,2011903.9285121488,2488075.703738324,3201802.1028532293,0.27239,0.24583,0.19747,0.19747,1.2367,1.052
T2FLAIR,1.5T_to_3T,3T,0007,Vectorise,1379609.3058675614,2347524.868666967,4039395.2516535604,0.42335,0.53423,0.1054,0.1054,1.7016,0.8054
T2FLAIR,1.5T_to_3T,3T,0007,UNet,1449958.0846248595,2407428.1216927874,4039395.2516535604,0.40863,0.52231,0.10226,0.10226,1.6603,0.8054
T2FLAIR,1.5T_to_3T,3T,0007,INR,2187629.9068572894,2928611.9835516796,4039395.2516535604,0.30257,0.42829,0.17151,0.17151,1.3387,0.8054
T2FLAIR,1.5T_to_3T,3T,0009,Vectorise,2125725.5180153125,2479268.818406458,2922789.7148233815,0.17546,0.12705,0.10328,0.10328,1.1663,1.0796
T2FLAIR,1.5T_to_3T,3T,0009,UNet,2165717.7212728043,2502778.181214965,2922789.7148233815,0.16847,0.12133,0.10214,0.10214,1.1556,1.0796
T2FLAIR,1.5T_to_3T,3T,0009,INR,1852962.4736064554,2291159.531715387,2922789.7148233815,0.25726,0.21526,0.17529,0.17529,1.2365,1.0796
T2FLAIR,1.5T_to_5T,5T,0006,Vectorise,2489995.0709874094,2375690.715092262,2299005.2186109903,0.12792,0.15639,0.11866,0.11858,0.9541,1.052
T2FLAIR,1.5T_to_5T,5T,0006,UNet,2615105.663051538,2435167.6858833507,2299005.2186109903,0.13799,0.17392,0.11686,0.1168,0.9312,1.052
T2FLAIR,1.5T_to_5T,5T,0006,INR,2320068.697520239,2267276.1549555412,2299005.2186109903,0.19174,0.20464,0.19037,0.19029,0.9772,1.052
T2FLAIR,1.5T_to_5T,5T,0007,Vectorise,1546793.4311645285,2292442.4018199923,3437860.7689578496,0.341,0.4666,0.1083,0.10826,1.4821,0.8054
T2FLAIR,1.5T_to_5T,5T,0007,UNet,1706226.154126247,2410116.9462347324,3437860.7689578496,0.30692,0.43894,0.09867,0.09865,1.4125,0.8054
T2FLAIR,1.5T_to_5T,5T,0007,INR,2380512.6388547136,2816251.650741568,3437860.7689578496,0.23252,0.36,0.17569,0.17546,1.183,0.8054
T2FLAIR,1.5T_to_5T,5T,0009,Vectorise,2442325.394650439,2607759.300430983,2814392.0717861857,0.12099,0.10382,0.10323,0.10318,1.0677,1.0796
T2FLAIR,1.5T_to_5T,5T,0009,UNet,2547350.7863834593,2664191.0084369816,2814392.0717861857,0.10887,0.10477,0.09975,0.09974,1.0459,1.0796
T2FLAIR,1.5T_to_5T,5T,0009,INR,2158200.8474402786,2428777.7988616433,2814392.0717861857,0.20217,0.17444,0.16977,0.16976,1.1254,1.0796
T2FLAIR,1.5T_to_7T,7T,0006,Vectorise,1208467.689116848,905657.6386071792,717328.423282181,0.39949,0.4561,0.23199,0.2319,0.7494,1.052
T2FLAIR,1.5T_to_7T,7T,0006,UNet,1308102.8155813913,940087.6592454434,717328.423282181,0.45,0.51064,0.24117,0.2411,0.7187,1.052
T2FLAIR,1.5T_to_7T,7T,0006,INR,1021858.1112130949,810815.6815683736,717328.423282181,0.40482,0.44532,0.32112,0.32045,0.7935,1.052
T2FLAIR,1.5T_to_7T,7T,0007,Vectorise,736584.8442456151,520070.3515192533,382671.7109971353,0.45469,0.24381,0.20108,0.20107,0.7061,0.8054
T2FLAIR,1.5T_to_7T,7T,0007,UNet,851754.0364149922,556724.7864045461,382671.7109971353,0.56226,0.31683,0.22156,0.22154,0.6536,0.8054
T2FLAIR,1.5T_to_7T,7T,0007,INR,980366.0378837535,581274.6810125447,382671.7109971353,0.72382,0.46375,0.31522,0.31394,0.5929,0.8054
T2FLAIR,1.5T_to_7T,7T,0009,Vectorise,1174700.3129573155,693601.7204484271,421776.31009726715,0.70439,0.83385,0.17035,0.17027,0.5904,1.0796
T2FLAIR,1.5T_to_7T,7T,0009,UNet,1273713.5850481205,721667.6796201715,421776.31009726715,0.7732,0.90842,0.17482,0.1748,0.5666,1.0796
T2FLAIR,1.5T_to_7T,7T,0009,INR,1058959.4487625558,649005.7783418614,421776.31009726715,0.6582,0.77704,0.23864,0.23856,0.6129,1.0796
T2FLAIR,3T_to_0.1T,0.1T,0006,Vectorise,5143091.868879676,3364214.0144020356,2259008.3832891113,0.54609,0.99069,0.16078,0.16069,0.6541,1.302
T2FLAIR,3T_to_0.1T,0.1T,0006,UNet,5086821.891211233,3343284.3439258104,2259008.3832891113,0.54022,0.98151,0.1652,0.16507,0.6572,1.302
T2FLAIR,3T_to_0.1T,0.1T,0006,INR,3447592.899748834,2750082.1880834755,2259008.3832891113,0.3023,0.6458,0.17004,0.17002,0.7977,1.302
T2FLAIR,3T_to_0.1T,0.1T,0007,Vectorise,5868837.984047206,3845896.811254098,2660831.9270433867,0.56115,1.06434,0.22986,0.22986,0.6553,1.3551
T2FLAIR,3T_to_0.1T,0.1T,0007,UNet,5837433.480066612,3832688.698872445,2660831.9270433867,0.55948,1.06047,0.23296,0.23295,0.6566,1.3551
T2FLAIR,3T_to_0.1T,0.1T,0007,INR,4003248.4476688937,3173825.0027563428,2660831.9270433867,0.34485,0.72797,0.2331,0.2331,0.7928,1.3551
T2FLAIR,3T_to_0.1T,0.1T,0009,Vectorise,4572463.856753729,4014291.212520813,3579186.2731723343,0.18543,0.46674,0.12388,0.12386,0.8779,1.2761
T2FLAIR,3T_to_0.1T,0.1T,0009,UNet,4527293.2097662855,3994689.1596457716,3579186.2731723343,0.18088,0.45964,0.12333,0.12328,0.8824,1.2761
T2FLAIR,3T_to_0.1T,0.1T,0009,INR,3355799.007861017,3431345.3657099204,3579186.2731723343,0.14212,0.28284,0.14044,0.14043,1.0225,1.2761
T2FLAIR,3T_to_1.5T,1.5T,0006,Vectorise,4442838.748119529,4032866.3113170853,3704485.241900683,0.14841,0.44525,0.10869,0.10869,0.9077,1.302
T2FLAIR,3T_to_1.5T,1.5T,0006,UNet,4407569.643080806,4016612.1729337457,3704485.241900683,0.14588,0.43992,0.10917,0.10917,0.9113,1.302
T2FLAIR,3T_to_1.5T,1.5T,0006,INR,2966003.624890439,3267291.420723161,3704485.241900683,0.19154,0.24614,0.1686,0.1686,1.1016,1.302
T2FLAIR,3T_to_1.5T,1.5T,0007,Vectorise,5088432.9789849315,3477093.921359663,2403060.007326249,0.47286,0.9832,0.10609,0.10609,0.6833,1.3551
T2FLAIR,3T_to_1.5T,1.5T,0007,UNet,5059938.592823689,3467463.8733177893,2403060.007326249,0.46877,0.97763,0.10577,0.10577,0.6853,1.3551
T2FLAIR,3T_to_1.5T,1.5T,0007,INR,3477044.6401669895,2857559.508273913,2403060.007326249,0.26202,0.65888,0.15076,0.15075,0.8218,1.3551
T2FLAIR,3T_to_1.5T,1.5T,0009,Vectorise,3951116.879977727,3761055.319791925,3614964.803524517,0.11029,0.35282,0.09816,0.09815,0.9519,1.2761
T2FLAIR,3T_to_1.5T,1.5T,0009,UNet,3924661.3458849606,3748984.626722065,3614964.803524517,0.10735,0.34798,0.09669,0.09669,0.9552,1.2761
T2FLAIR,3T_to_1.5T,1.5T,0009,INR,2821741.4005897534,3159362.635590322,3614964.803524517,0.18066,0.20139,0.1465,0.1465,1.1196,1.2761
T2FLAIR,3T_to_5T,5T,0006,Vectorise,3157539.1207380863,2674252.896910009,2299005.2186109903,0.21678,0.54701,0.12173,0.12171,0.8469,1.302
T2FLAIR,3T_to_5T,5T,0006,UNet,3198897.075022453,2691866.9176380406,2299005.2186109903,0.22285,0.55656,0.12126,0.12124,0.8415,1.302
T2FLAIR,3T_to_5T,5T,0006,INR,2138900.161028797,2183005.577161019,2299005.2186109903,0.17684,0.32332,0.17572,0.17569,1.0206,1.302
T2FLAIR,3T_to_5T,5T,0007,Vectorise,3620881.609206205,3506194.6274974537,3437860.7689578496,0.11612,0.41224,0.11147,0.11147,0.9683,1.3551
T2FLAIR,3T_to_5T,5T,0007,UNet,3671780.162493659,3531133.69737147,3437860.7689578496,0.11739,0.42127,0.11051,0.11051,0.9617,1.3551
T2FLAIR,3T_to_5T,5T,0007,INR,2508591.9367582835,2900363.0970905926,3437860.7689578496,0.20589,0.2312,0.15682,0.1568,1.1562,1.3551
T2FLAIR,3T_to_5T,5T,0009,Vectorise,2813272.8023691815,2798807.1101350365,2814392.0717861857,0.10333,0.29949,0.1032,0.1032,0.9949,1.2761
T2FLAIR,3T_to_5T,5T,0009,UNet,2847602.079672522,2815580.479162888,2814392.0717861857,0.10467,0.30715,0.10406,0.10406,0.9888,1.2761
T2FLAIR,3T_to_5T,5T,0009,INR,2040925.2700197415,2366762.6846805033,2814392.0717861857,0.20803,0.18606,0.15745,0.15744,1.1597,1.2761
T2FLAIR,3T_to_7T,7T,0006,Vectorise,1549215.645448138,1028434.9064102445,717328.423282181,0.54065,0.9632,0.21965,0.21964,0.6638,1.302
T2FLAIR,3T_to_7T,7T,0006,UNet,1597988.9373895326,1043321.0803082314,717328.423282181,0.56461,0.99448,0.22448,0.22447,0.6529,1.302
T2FLAIR,3T_to_7T,7T,0006,INR,1034286.3564092908,828571.2776290434,717328.423282181,0.36291,0.66061,0.27324,0.27316,0.8011,1.302
T2FLAIR,3T_to_7T,7T,0007,Vectorise,1770585.3403651477,803706.4943799631,382671.7109971353,1.19432,1.95035,0.21599,0.21599,0.4539,1.3551
T2FLAIR,3T_to_7T,7T,0007,UNet,1834996.2930776596,816712.2682035539,382671.7109971353,1.23562,2.0052,0.22384,0.22383,0.4451,1.3551
T2FLAIR,3T_to_7T,7T,0007,INR,1170734.0966366522,643038.4964441499,382671.7109971353,0.83581,1.43648,0.27754,0.27725,0.5493,1.3551
T2FLAIR,3T_to_7T,7T,0009,Vectorise,1379080.510338687,753503.968620865,421776.31009726715,0.83468,1.32844,0.15456,0.15455,0.5464,1.2761
T2FLAIR,3T_to_7T,7T,0009,UNet,1423350.2712753278,764847.2743123063,421776.31009726715,0.86479,1.36639,0.15987,0.15987,0.5374,1.2761
T2FLAIR,3T_to_7T,7T,0009,INR,1016055.4589324269,639205.2884738968,421776.31009726715,0.6148,1.02706,0.21584,0.2158,0.6291,1.2761
T2FLAIR,5T_to_0.1T,0.1T,0006,Vectorise,3937043.242468853,2943293.5457122116,2259008.3832891113,0.37012,0.36711,0.1611,0.16097,0.7476,0.9975
T2FLAIR,5T_to_0.1T,0.1T,0006,UNet,3580150.212740365,2803060.1074755914,2259008.3832891113,0.32118,0.31847,0.1688,0.16861,0.7829,0.9975
T2FLAIR,5T_to_0.1T,0.1T,0006,INR,3722069.25445122,2850363.9126279354,2259008.3832891113,0.35228,0.3495,0.18366,0.18365,0.7658,0.9975
T2FLAIR,5T_to_0.1T,0.1T,0007,Vectorise,5388369.993532739,3688080.632353164,2660831.9270433867,0.50294,0.67668,0.22651,0.22651,0.6845,1.1325
T2FLAIR,5T_to_0.1T,0.1T,0007,UNet,5195023.734267088,3615010.005042173,2660831.9270433867,0.48498,0.65338,0.23367,0.23365,0.6959,1.1325
T2FLAIR,5T_to_0.1T,0.1T,0007,INR,4141743.3608055348,3226941.78188474,2660831.9270433867,0.362,0.49952,0.23475,0.23474,0.7791,1.1325
T2FLAIR,5T_to_0.1T,0.1T,0009,Vectorise,4370519.52725613,3925754.6795303477,3579186.2731723343,0.16564,0.29485,0.12161,0.1216,0.8982,1.1413
T2FLAIR,5T_to_0.1T,0.1T,0009,UNet,4220783.72288373,3858926.2529278123,3579186.2731723343,0.15147,0.27397,0.11948,0.11941,0.9143,1.1413
T2FLAIR,5T_to_0.1T,0.1T,0009,INR,3666292.5486184205,3550010.3506345334,3579186.2731723343,0.20159,0.26509,0.19902,0.199,0.9683,1.1413
T2FLAIR,5T_to_1.5T,1.5T,0006,Vectorise,3320783.6354530007,3486714.028541612,3704485.241900683,0.1183,0.11928,0.10842,0.10842,1.05,0.9975
T2FLAIR,5T_to_1.5T,1.5T,0006,UNet,3105605.2310947003,3370412.460523442,3704485.241900683,0.13674,0.13808,0.11226,0.11226,1.0853,0.9975
T2FLAIR,5T_to_1.5T,1.5T,0006,INR,3133499.8997450196,3352599.804690278,3704485.241900683,0.18933,0.19013,0.17807,0.17805,1.0699,0.9975
T2FLAIR,5T_to_1.5T,1.5T,0007,Vectorise,4642252.719811372,3323840.9798084684,2403060.007326249,0.40678,0.58722,0.09825,0.09825,0.716,1.1325
T2FLAIR,5T_to_1.5T,1.5T,0007,UNet,4507499.910052469,3275860.2038703,2403060.007326249,0.38643,0.56403,0.09634,0.09633,0.7268,1.1325
T2FLAIR,5T_to_1.5T,1.5T,0007,INR,3609878.0402364866,2908562.440129518,2403060.007326249,0.28546,0.43039,0.15744,0.15743,0.8057,1.1325
T2FLAIR,5T_to_1.5T,1.5T,0009,Vectorise,3759584.049802369,3671009.641622677,3614964.803524517,0.09486,0.19154,0.09177,0.09176,0.9764,1.1413
T2FLAIR,5T_to_1.5T,1.5T,0009,UNet,3661016.8423194163,3622961.9035087056,3614964.803524517,0.09119,0.17751,0.09058,0.09058,0.9896,1.1413
T2FLAIR,5T_to_1.5T,1.5T,0009,INR,3025530.4445362277,3256302.8325889963,3614964.803524517,0.18809,0.18452,0.17467,0.17461,1.0763,1.1413
T2FLAIR,5T_to_3T,3T,0006,Vectorise,1978821.4405610522,2498245.452965001,3201802.1028532293,0.23981,0.24153,0.12217,0.12217,1.2625,0.9975
T2FLAIR,5T_to_3T,3T,0006,UNet,1906969.574030336,2452255.537788392,3201802.1028532293,0.25258,0.25429,0.12287,0.12287,1.2859,0.9975
T2FLAIR,5T_to_3T,3T,0006,INR,1918378.8280089078,2430282.5098923757,3201802.1028532293,0.28475,0.28618,0.19601,0.196,1.2668,0.9975
T2FLAIR,5T_to_3T,3T,0007,Vectorise,2824358.464745625,3358245.121306869,4039395.2516535604,0.19094,0.11707,0.10711,0.1071,1.189,1.1325
T2FLAIR,5T_to_3T,3T,0007,UNet,2770149.297568119,3326294.888066722,4039395.2516535604,0.19712,0.12003,0.1059,0.1059,1.2008,1.1325
T2FLAIR,5T_to_3T,3T,0007,INR,2218470.9914672016,2949206.7545821327,4039395.2516535604,0.29831,0.22513,0.17146,0.17145,1.3294,1.1325
T2FLAIR,5T_to_3T,3T,0009,Vectorise,2288063.1064173584,2573019.279276098,2922789.7148233815,0.14891,0.10126,0.10017,0.10016,1.1245,1.1413
T2FLAIR,5T_to_3T,3T,0009,UNet,2251058.81949241,2552275.931411019,2922789.7148233815,0.15398,0.09981,0.09959,0.09959,1.1338,1.1413
T2FLAIR,5T_to_3T,3T,0009,INR,1791181.961524752,2254434.889364647,2922789.7148233815,0.2649,0.19395,0.17083,0.17081,1.2586,1.1413
T2FLAIR,5T_to_7T,7T,0006,Vectorise,1078809.0942255259,860709.6557685244,717328.423282181,0.32274,0.32035,0.20663,0.20662,0.7978,0.9975
T2FLAIR,5T_to_7T,7T,0006,UNet,1123867.8857803156,877480.5538766603,717328.423282181,0.34672,0.34421,0.21193,0.21193,0.7808,0.9975
T2FLAIR,5T_to_7T,7T,0006,INR,1123946.814175947,864763.5984676649,717328.423282181,0.39469,0.39238,0.26919,0.26919,0.7694,0.9975
T2FLAIR,5T_to_7T,7T,0007,Vectorise,1588400.6581177814,761983.58105211,382671.7109971353,1.08092,1.34675,0.21161,0.2116,0.4797,1.1325
T2FLAIR,5T_to_7T,7T,0007,UNet,1633481.620265619,771645.3549771922,382671.7109971353,1.11161,1.38118,0.21779,0.21779,0.4724,1.1325
T2FLAIR,5T_to_7T,7T,0007,INR,1295101.843109354,678682.3334719288,382671.7109971353,0.91504,1.15053,0.26571,0.26568,0.524,1.1325
T2FLAIR,5T_to_7T,7T,0009,Vectorise,1296010.7134508723,730560.0218481825,421776.31009726715,0.78009,1.02409,0.15367,0.15366,0.5637,1.1413
T2FLAIR,5T_to_7T,7T,0009,UNet,1325960.3696432328,738637.9136276927,421776.31009726715,0.80078,1.04764,0.15636,0.15636,0.5571,1.1413
T2FLAIR,5T_to_7T,7T,0009,INR,1045309.5057687327,648324.3656445378,421776.31009726715,0.63568,0.84828,0.21596,0.21595,0.6202,1.1413
T2FLAIR,7T_to_0.1T,0.1T,0006,Vectorise,2864742.26135757,2475873.136395809,2259008.3832891113,0.27594,0.25519,0.22973,0.22903,0.8643,0.9629
T2FLAIR,7T_to_0.1T,0.1T,0006,UNet,2222627.5637076683,2160902.076128679,2259008.3832891113,0.26599,0.26472,0.26456,0.26338,0.9722,0.9629
T2FLAIR,7T_to_0.1T,0.1T,0006,INR,3844337.930839433,2877766.1467141625,2259008.3832891113,0.39239,0.35297,0.21538,0.21528,0.7486,0.9629
T2FLAIR,7T_to_0.1T,0.1T,0007,Vectorise,1720951.6268949504,2054374.7249120935,2660831.9270433867,0.32033,0.50519,0.27988,0.27957,1.1937,0.6708
T2FLAIR,7T_to_0.1T,0.1T,0007,UNet,1173158.4359742722,1665221.7453543572,2660831.9270433867,0.43502,0.59899,0.33418,0.33295,1.4194,0.6708
T2FLAIR,7T_to_0.1T,0.1T,0007,INR,4065616.277644715,3155142.1801598826,2660831.9270433867,0.39548,0.31098,0.28244,0.28209,0.7761,0.6708
T2FLAIR,7T_to_0.1T,0.1T,0009,Vectorise,1841628.8525082467,2518443.840551716,3579186.2731723343,0.32752,0.52526,0.19435,0.19407,1.3675,0.6872
T2FLAIR,7T_to_0.1T,0.1T,0009,UNet,1330952.2143192803,2147568.319286876,3579186.2731723343,0.41452,0.5924,0.17844,0.17801,1.6136,0.6872
T2FLAIR,7T_to_0.1T,0.1T,0009,INR,3422189.8477328257,3383821.8193029477,3579186.2731723343,0.25554,0.39005,0.25531,0.25529,0.9888,0.6872
