modality,pair,target,subject,method,p_sq,pg,g_sq,nrmse_raw,nrmse_subject_rel,nrmse_scale_oracle,nrmse_affine_oracle,scale_a,scale_subject_rel
T2FLAIR,0.1T_to_1.5T,1.5T,0007,R-best,2258486.4208638547,2255365.641259616,2403060.007326249,0.25052,0.29042,0.25052,0.24911,0.9986,0.8471
T2FLAIR,0.1T_to_1.5T,1.5T,0009,R-best,3018176.8293201043,3278729.7858732287,3614964.803524517,0.14469,0.13637,0.1213,0.12128,1.0863,1.0181
T2FLAIR,0.1T_to_3T,3T,0006,R-best,1070560.6069987833,1818468.1817094965,3201802.1028532293,0.44549,0.56297,0.1878,0.18768,1.6986,0.7808
T2FLAIR,0.1T_to_3T,3T,0007,R-best,1257095.9063503603,2175980.953682545,4039395.2516535604,0.48356,0.55739,0.2599,0.25839,1.731,0.8471
T2FLAIR,0.1T_to_3T,3T,0009,R-best,1720572.878656864,2219688.5849766303,2922789.7148233815,0.26418,0.25258,0.14232,0.14228,1.2901,1.0181
T2FLAIR,0.1T_to_5T,5T,0006,R-best,1303942.977233318,1703391.3249885682,2299005.2186109903,0.29211,0.43446,0.17917,0.17897,1.3063,0.7808
T2FLAIR,0.1T_to_5T,5T,0007,R-best,1533936.2209780586,2222213.4587865775,3437860.7689578496,0.39166,0.47442,0.25213,0.25056,1.4487,0.8471
T2FLAIR,0.1T_to_5T,5T,0009,R-best,2097109.8355605039,2406306.4728283877,2814392.0717861857,0.18745,0.1772,0.13762,0.13757,1.1474,1.0181
T2FLAIR,0.1T_to_7T,7T,0006,R-best,591471.4561973568,624731.4216397566,717328.423282181,0.28761,0.37772,0.28304,0.28275,1.0562,0.7808
T2FLAIR,0.1T_to_7T,7T,0007,R-best,691116.6286360652,483062.7268990923,382671.7109971353,0.53042,0.3966,0.34304,0.34123,0.699,0.8471
T2FLAIR,0.1T_to_7T,7T,0009,R-best,957680.6720421487,623606.0636409017,421776.31009726715,0.55995,0.58566,0.19298,0.19289,0.6512,1.0181
T2FLAIR,1.5T_to_0.1T,0.1T,0006,R-best,4163474.2315338114,3027264.675648248,2259008.3832891113,0.40359,0.4692,0.16007,0.1599,0.7271,1.052
T2FLAIR,1.5T_to_0.1T,0.1T,0007,R-best,2722777.2814271175,2612728.2300764327,2660831.9270433867,0.2438,0.2865,0.24034,0.2403,0.9596,0.8054
T2FLAIR,1.5T_to_0.1T,0.1T,0009,R-best,4037847.4631314417,3778474.136022378,3579186.2731723343,0.12957,0.18831,0.11015,0.11009,0.9358,1.0796
T2FLAIR,1.5T_to_3T,3T,0006,R-best,2046035.1010133522,2542858.867485005,3201802.1028532293,0.22502,0.19034,0.11382,0.1138,1.2428,1.052
T2FLAIR,1.5T_to_3T,3T,0007,R-best,1311395.0515943419,2290222.1040981784,4039395.2516535604,0.4367,0.54525,0.0992,0.09919,1.7464,0.8054
T2FLAIR,1.5T_to_3T,3T,0009,R-best,2038172.510264698,2428500.4401891963,2922789.7148233815,0.1886,0.13687,0.09997,0.09995,1.1915,1.0796
T2FLAIR,1.5T_to_5T,5T,0006,R-best,2522826.531943724,2392911.101261532,2299005.2186109903,0.12515,0.15653,0.11293,0.11286,0.9485,1.052
T2FLAIR,1.5T_to_5T,5T,0007,R-best,1628364.7066957671,2354963.2030871543,3437860.7689578496,0.32193,0.45146,0.0966,0.09657,1.4462,0.8054
T2FLAIR,1.5T_to_5T,5T,0009,R-best,2483321.575216776,2631315.968948068,2814392.0717861857,0.11165,0.0984,0.0966,0.09658,1.0596,1.0796
T2FLAIR,1.5T_to_7T,7T,0006,R-best,1103535.1800094172,865566.9268546243,717328.423282181,0.35368,0.40463,0.23141,0.2313,0.7844,1.052
T2FLAIR,1.5T_to_7T,7T,0007,R-best,713967.2196007257,511361.44601325464,382671.7109971353,0.4395,0.24033,0.20715,0.20712,0.7162,0.8054
T2FLAIR,1.5T_to_7T,7T,0009,R-best,1128290.4621899377,679362.606399249,421776.31009726715,0.67354,0.79998,0.17367,0.17358,0.6021,1.0796
